point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 1, intermediate: 8192, description: large files

10000000	0	3	3.869588957	3.911604416	3.900128083	0.021716519176851853
20000000	0	3	7.493269916	7.625054458	7.594329999	0.06894961719371537
30000000	0	3	11.251933666	11.303092416	11.291795791	0.02687570292869488
40000000	0	3	16.580171833	18.586438249	17.369098416	1.0107279847006323
50000000	0	3	25.338912916	28.083490416	26.392288374	1.3845859703588848
60000000	0	3	34.472659291	34.934687291	34.669687374	0.23184581596564763
70000000	0	3	43.031487791	47.9172205	46.272002041	2.4858955625045835
80000000	0	3	48.250147624	54.471582582	48.943658666	3.409426963657411
90000000	0	3	60.560251124	61.198300541	60.914428666	0.3196696292547504
100000000	0	3	68.451556416	70.218631958	69.442073166	0.8856939803150273
110000000	0	3	73.944199791	76.671972083	75.333507916	1.3639651186606003
120000000	0	3	80.626566916	85.150421625	83.051074707	2.263874147668007
130000000	0	3	92.496706458	93.890449374	92.945602041	0.7114261548718305
140000000	0	3	96.72266975	100.591081083	98.9030345	1.9394199283421223
150000000	0	3	106.851423041	110.728671124	107.54349475	2.067904111292927
160000000	0	3	114.47242425	115.952384208	114.837800999	0.7709385379498926
170000000	0	3	122.360623791	124.409060458	124.225961291	1.1335123931518065
180000000	0	3	130.092644666	132.491760874	131.704243332	1.2229195066655725
190000000	0	3	138.179606249	138.403941	138.388143749	0.1252088405768798
200000000	0	3	143.311349333	148.906168458	145.211969791	2.8449212923529323
