point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 4, intermediate: 8192, description: small files
100000	0	3	0.031059249	0.031486083	0.031355208	0.00021867298982041654
200000	0	3	0.06484	0.066039207	0.065194625	0.0006160593957022326
300000	0	3	0.090866624	0.094879791	0.09200275	0.0020685605531965945
400000	0	3	0.107135457	0.125289416	0.120365249	0.009388299849465416
500000	0	3	0.142542291	0.143154874	0.142734999	0.00031323295930717974
600000	0	3	0.160592916	0.163349374	0.162414874	0.001401837003692417
700000	0	3	0.178959791	0.183475166	0.1800435	0.0023572359563290082
800000	0	3	0.198461958	0.20287	0.202486666	0.0024418590498014687
900000	0	3	0.261780541	0.289262583	0.271166249	0.013969200951799784
1000000	0	3	0.30532275	0.320286916	0.312035458	0.007495257076918532
1100000	0	3	0.358614374	0.374692208	0.360733999	0.008735188938615485
1200000	0	3	0.374548916	0.391797499	0.388126958	0.009086158991329743
1300000	0	3	0.413180624	0.418210916	0.415150374	0.0025347803981649636
1400000	0	3	0.423570833	0.431700832	0.423653124	0.004670282996456531
1500000	0	3	0.463589791	0.479524625	0.468415458	0.008171287006303781
1600000	0	3	0.474273791	0.490035708	0.478577666	0.008147065872695907
1700000	0	3	0.483143333	0.494978	0.485437583	0.006276178277121596
1800000	0	3	0.5261085	0.569869749	0.537895416	0.02264338120226286
1900000	0	3	0.571920874	0.597767166	0.587266624	0.012998616820682166
2000000	0	3	0.598107458	0.627676874	0.618067124	0.015083577849630107
