point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 8, intermediate: 8192, description: medium files

1000000	0	3	0.348338374	0.361917749	0.349062874	0.00763950409501221
2000000	0	3	0.714818624	0.728845999	0.7168565	0.007579229009305652
3000000	0	3	0.998958583	1.013328874	1.000855375	0.007806954811992382
4000000	0	3	1.235554874	1.241717666	1.241333916	0.0034526462251324467
5000000	0	3	1.481191166	1.483040958	1.481200041	0.0010654251584678923
6000000	0	3	1.66608625	1.736955375	1.678612375	0.03782248523207073
7000000	0	3	1.904184458	1.94749725	1.905392333	0.024665363530085995
8000000	0	3	2.112804124	2.226180583	2.152378	0.05754293234115716
9000000	0	3	2.435540625	2.508189457	2.456478791	0.03739485830202537
10000000	0	3	2.643539249	2.732781749	2.686459249	0.044632059128874316
11000000	0	3	2.946977582	3.047946749	3.019657082	0.0520854868843756
12000000	0	3	3.240631791	3.270438499	3.2506745	0.01516526459999927
13000000	0	3	3.640950207	3.822712041	3.762347958	0.09257303491778122
14000000	0	3	3.980743207	4.107025083	4.070550082	0.06499078486125937
15000000	0	3	4.505268666	4.588334791	4.553564958	0.04171621233667789
16000000	0	3	4.817172875	4.91579675	4.835719207	0.05241349705878359
17000000	0	3	5.397907999	5.519548541	5.40217925	0.06902923959333156
18000000	0	3	5.890573625	5.960142583	5.915977958	0.03520353711814406
19000000	0	3	6.346076999	6.439045957	6.401910457	0.046796808196167834
20000000	0	3	6.660807832	6.736701374	6.694655499	0.038020498600895715
