point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 4, intermediate: 8192, description: large files

10000000	0	3	2.743589374	2.825473041	2.780951207	0.0409939735189014
20000000	0	3	4.772205333	4.926603083	4.844704833	0.07724653828098599
30000000	0	3	7.230099583	7.511580166	7.425887874	0.14428417700665924
40000000	0	3	9.447367666	10.016200166	9.460789457	0.3246104365753357
50000000	0	3	10.8863435	15.968766208	13.971241291	2.5605247104759146
60000000	0	3	19.274625916	23.798323041	20.433957958	2.349710580548548
70000000	0	3	27.82865275	29.885581874	28.218063082	1.0926433353341563
80000000	0	3	30.879728166	38.104726707	33.323435291	3.6749842637972203
90000000	0	3	40.407353416	43.824732124	42.488703083	1.7221821075120625
100000000	0	3	45.897262416	50.273441916	47.705116375	2.1990747689973755
110000000	0	3	54.245798666	57.351372583	55.080407041	1.6071945011168902
120000000	0	3	53.49635025	59.549577624	58.028227666	3.148914634433595
130000000	0	3	64.431402416	67.78094325	67.543368874	1.869055047275774
140000000	0	3	70.380509583	73.721339666	72.376242749	1.6809413151303585
150000000	0	3	77.011802874	80.861773916	79.820940041	1.9915180057185382
160000000	0	3	78.529112125	83.178958874	82.088919624	2.431785687708488
170000000	0	3	90.584879791	97.319808124	92.033166458	3.545075787275062
180000000	0	3	93.626307499	96.247833916	93.656663166	1.5048525994929114
190000000	0	3	98.225861374	101.340882874	99.523247041	1.5647347238325995
200000000	0	3	105.452644458	109.688031541	105.693357291	2.378860678785372
