point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 2, intermediate: 8192, description: large files

10000000	0	3	3.192879791	3.274179916	3.257094999	0.04286645474104387
20000000	0	3	5.677895083	5.971475083	5.8169905	0.14685720832103533
30000000	0	3	8.301009291	8.905200624	8.740932207	0.3124002378674793
40000000	0	3	11.424342416	13.817461249	12.212900749	1.219525617577266
50000000	0	3	21.549738707	23.670124832	23.516191958	1.1822768314541003
60000000	0	3	28.535780625	30.311904916	29.009615374	0.9197005778732841
70000000	0	3	31.738144541	37.510918375	35.815724124	2.967188808250355
80000000	0	3	42.997275832	45.894732666	45.578813499	1.5895176286697317
90000000	0	3	48.547827583	50.149527249	48.957143499	0.8321418495284215
100000000	0	3	55.941083791	57.149308708	56.782702791	0.6194796054754436
110000000	0	3	62.731327249	63.912824707	63.466590291	0.5966117020606754
120000000	0	3	72.41561575	73.214719416	72.691542208	0.40587692514885604
130000000	0	3	75.130488125	82.261990208	76.564589333	3.772164386773884
140000000	0	3	83.273735874	88.759299041	88.573609708	3.1148714912993043
150000000	0	3	93.087952791	94.793851166	94.131215666	0.8599973350773785
160000000	0	3	94.594080749	97.068338874	96.705648957	1.3361772301394197
170000000	0	3	103.410987874	109.232941666	105.373344458	2.9620510891090523
180000000	0	3	106.486127499	109.089953541	108.938614832	1.461592030422342
190000000	0	3	113.413196375	119.378466458	118.726854041	3.2722062816129625
200000000	0	3	122.625775791	124.943098249	124.039352749	1.1679711126072387
