point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 1, intermediate: 8192, description: large files

10000000	0	3	4.628777541	4.738297833	4.638568083	0.060603316888711525
20000000	0	3	8.985220833	9.062582124	8.995835874	0.041937473953654825
30000000	0	3	13.303333166	13.438859124	13.332721583	0.07129298931768623
40000000	0	3	18.68641675	22.055899666	19.051047291	1.8491217892190948
50000000	0	3	30.014861958	31.810412874	30.246648041	0.976651450377636
60000000	0	3	40.270322624	42.141339208	40.952513458	0.9468715202760886
70000000	0	3	51.320671458	52.705368333	51.694955291	0.7162876911227349
80000000	0	3	58.874005291	62.394681749	62.378064207	2.0278834512621216
90000000	0	3	70.463961624	71.109740333	71.042338791	0.3549866796018855
100000000	0	3	79.806740416	81.901250416	80.722334791	1.0500100991975252
110000000	0	3	88.711202249	90.090952957	89.308039416	0.6919634182069943
120000000	0	3	99.656230207	105.187307166	100.898925624	2.9019338516346815
130000000	0	3	103.211868291	108.911581374	103.651896458	3.171346702161735
140000000	0	3	115.035365249	123.270824166	115.575375833	4.606776169410653
150000000	0	3	124.290017791	130.638482416	126.282277499	3.2467579500657684
160000000	0	3	132.306562625	138.543713416	135.213505166	3.120968116752544
170000000	0	3	140.147331957	144.00609575	142.210078582	1.9309177143208087
180000000	0	3	151.311318208	154.595463708	152.115942124	1.7117758126621652
190000000	0	3	147.421516375	160.873672832	157.701741833	7.032125035309209
200000000	0	3	167.642595791	173.419983125	169.853975124	2.915041910066908
