point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 1, intermediate: 8192, description: medium files

1000000	0	3	0.34653625	0.351707999	0.348630833	0.002601384767594816
2000000	0	3	0.721799458	0.737083791	0.725332249	0.00800198086811774
3000000	0	3	1.431570249	1.436893416	1.433605124	0.002686065507167748
4000000	0	3	1.918319458	1.947193999	1.935351958	0.014514814898672563
5000000	0	3	2.371965624	2.403868333	2.392790791	0.016197645707933063
6000000	0	3	2.878584166	2.892984541	2.888298124	0.007345001525575948
7000000	0	3	3.343367041	3.363422874	3.360997208	0.010946407944430402
8000000	0	3	3.785519624	3.866021166	3.846703416	0.04202604377632899
9000000	0	3	4.246370416	4.340537624	4.260088458	0.050871924229586245
10000000	0	3	4.660072583	4.798497832	4.683581249	0.07407206849436955
11000000	0	3	5.120958957	5.177449666	5.125857499	0.03129682521919312
12000000	0	3	5.530365541	5.665837666	5.584066916	0.06821899770160404
13000000	0	3	5.956070041	6.061856249	6.055682083	0.059373676883818616
14000000	0	3	6.462026291	6.544232499	6.465137291	0.04658968212544943
15000000	0	3	6.828119249	6.980531207	6.908758833	0.07624895749963044
16000000	0	3	7.258423582	7.550380208	7.282041666	0.1621738051596808
17000000	0	3	7.694440583	7.774774499	7.757612583	0.04230597082502286
18000000	0	3	8.155581999	8.352730499	8.270702624	0.09903607224109158
19000000	0	3	8.707597166	8.799396916	8.740978499	0.0464654332769807
20000000	0	3	9.058601041	9.101616583	9.086411958	0.021813469001686694
