point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 2, intermediate: 8192, description: small files
100000	0	3	0.029825499	0.031249624	0.030651958	0.0007151190042995175
200000	0	3	0.062692582	0.065756374	0.06308925	0.0016662191408927378
300000	0	3	0.090186374	0.093541166	0.091009499	0.0017484041260426605
400000	0	3	0.119816791	0.123102833	0.122581166	0.0017659736514303755
500000	0	3	0.153174875	0.159698208	0.157735332	0.00334675274629787
600000	0	3	0.186662374	0.218263166	0.202097958	0.015801799782153424
700000	0	3	0.208610541	0.217663124	0.21396825	0.004551673658784682
800000	0	3	0.233334291	0.246764291	0.238157458	0.0068032518474596395
900000	0	3	0.265565041	0.304527458	0.275532666	0.0202407240060963
1000000	0	3	0.309284875	0.315061875	0.311547832	0.0029109907130762773
1100000	0	3	0.32719825	0.340216583	0.336465916	0.006701170670503948
1200000	0	3	0.334180832	0.352751958	0.334745708	0.01056275567631976
1300000	0	3	0.371951749	0.390662791	0.380854541	0.009359171670822227
1400000	0	3	0.39624775	0.418907124	0.39823625	0.012547817833164936
1500000	0	3	0.43680125	0.445166416	0.439465499	0.004273458388363497
1600000	0	3	0.461532583	0.466505291	0.463174125	0.002533743998860974
1700000	0	3	0.471727291	0.498306999	0.486581833	0.013320521843647766
1800000	0	3	0.489863624	0.522472541	0.503129916	0.01639854217724235
1900000	0	3	0.513971333	0.564209374	0.556721874	0.02710329677228818
2000000	0	3	0.563641041	0.587418208	0.574503499	0.01190333547724008
