point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 2, intermediate: 8192, description: large files

10000000	0	3	3.844799707	3.956757458	3.874211958	0.05804219454861408
20000000	0	3	7.434119916	7.554957333	7.521064999	0.06232952632190239
30000000	0	3	10.916760125	11.074243124	11.002596041	0.07884795912810293
40000000	0	3	15.442317416	16.785421291	16.134259082	0.6716551087446382
50000000	0	3	18.697110333	19.924110082	19.716195749	0.6566698611195724
60000000	0	3	26.153822582	26.371683082	26.346761916	0.11924054720005628
70000000	0	3	32.618521041	33.896320249	33.827580916	0.7187166448146455
80000000	0	3	38.029301916	40.4549935	39.467029458	1.2197754639002738
90000000	0	3	44.2521335	45.007096582	44.756843291	0.38456207517350893
100000000	0	3	49.397289791	51.782565832	50.564519291	1.192728236263466
110000000	0	3	56.809224458	58.165962582	57.176660041	0.7017201201807177
120000000	0	3	61.674261291	62.909640833	62.251358332	0.6181342166344755
130000000	0	3	67.343731082	70.191800416	69.437160791	1.4755466693972084
140000000	0	3	72.949677124	76.306212375	73.154728916	1.881498654484356
150000000	0	3	78.172433416	80.010711166	79.822577124	1.0114044493472356
160000000	0	3	83.942138249	86.611445083	84.197761291	1.4728889730392636
170000000	0	3	88.000712416	94.424467832	89.663370041	3.334094484714579
180000000	0	3	94.80700875	95.467618291	95.254193916	0.3371274492420779
190000000	0	3	99.604910083	101.341374916	100.312135333	0.8731944981596115
200000000	0	3	105.327210625	108.198468458	107.065930083	1.44625436144772
