point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 8, intermediate: 8192, description: small files
100000	0	3	0.031138583	0.032437958	0.031905541	0.0006532059177980045
200000	0	3	0.064360082	0.068886916	0.064409207	0.0025995037096165747
300000	0	3	0.091997291	0.110989749	0.09389725	0.010460057577506015
400000	0	3	0.118949458	0.128576083	0.127973082	0.005392298662444462
500000	0	3	0.123704374	0.143862999	0.140393458	0.010777549206571051
600000	0	3	0.156865583	0.160353666	0.157709249	0.0018198643083269512
700000	0	3	0.175351166	0.177800374	0.176862541	0.0012357457231551858
800000	0	3	0.195612999	0.198889624	0.198568625	0.001806240884659906
900000	0	3	0.217685625	0.224587916	0.217727541	0.003972994738237182
1000000	0	3	0.237429291	0.247679875	0.246701999	0.0056570579436325385
1100000	0	3	0.271759541	0.276671166	0.272307749	0.002691468003022947
1200000	0	3	0.288170625	0.311302791	0.295187833	0.011860509989797964
1300000	0	3	0.321480166	0.344358874	0.3255315	0.012208730473618023
1400000	0	3	0.340663874	0.343490958	0.342098374	0.0014135937883111966
1500000	0	3	0.364714374	0.382905083	0.365627291	0.010249043920994403
1600000	0	3	0.387962457	0.395044082	0.390732916	0.003568636714275775
1700000	0	3	0.461856249	0.479541625	0.470536791	0.008843183524073744
1800000	0	3	0.485279416	0.493089374	0.487874041	0.003977587651522759
1900000	0	3	0.529465666	0.540741333	0.533716041	0.005694457562998984
2000000	0	3	0.530050166	0.603404041	0.560098458	0.03687606348433172
