point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 4, intermediate: 8192, description: small files
100000	0	3	0.030842791	0.031605499	0.031509291	0.00041537166540501217
200000	0	3	0.063073416	0.066984041	0.065178958	0.00195723527972827
300000	0	3	0.089676707	0.093022166	0.090259666	0.0017871459260676878
400000	0	3	0.119195333	0.123003166	0.11997425	0.0020116591818626567
500000	0	3	0.126473957	0.1440275	0.142233749	0.00965846311433755
600000	0	3	0.161489041	0.166393958	0.163037083	0.002507430775923103
700000	0	3	0.174624374	0.182135207	0.179695082	0.0038314249305529922
800000	0	3	0.196232	0.203622958	0.197423457	0.003968199478134762
900000	0	3	0.220447291	0.229025082	0.221040874	0.004790240366356612
1000000	0	3	0.254060291	0.273555832	0.259788041	0.010020273681931563
1100000	0	3	0.28092075	0.287728832	0.284530583	0.0034061139018098517
1200000	0	3	0.290056416	0.306601083	0.303486499	0.008791982797041424
1300000	0	3	0.327990666	0.352647416	0.328716583	0.014030722505317145
1400000	0	3	0.339760583	0.346390333	0.343813666	0.0033421619673568085
1500000	0	3	0.360651124	0.371801124	0.361717375	0.0061527959103971856
1600000	0	3	0.382280541	0.390085833	0.385549291	0.00391976876625667
1700000	0	3	0.406642	0.442499166	0.416923125	0.018464252661340243
1800000	0	3	0.425509625	0.445944666	0.433502041	0.010297965260828325
1900000	0	3	0.451265666	0.485185624	0.467764749	0.016962066385164076
2000000	0	3	0.474771791	0.483128666	0.478951416	0.00417843755624735
