point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 4, intermediate: 8192, description: medium files

1000000	0	3	0.348535875	0.353876791	0.351073207	0.0026715638566931787
2000000	0	3	0.716624708	0.718030583	0.717479333	0.000708371956054868
3000000	0	3	0.977030416	0.989986749	0.983588708	0.006478331670549062
4000000	0	3	1.235314957	1.262413874	1.239888	0.014506774419310758
5000000	0	3	1.428420958	1.430457499	1.429590874	0.0010220275259145422
6000000	0	3	1.645132083	1.66496625	1.647012583	0.010948855492552466
7000000	0	3	1.895192332	1.953129208	1.910361041	0.030044099370497433
8000000	0	3	2.139176416	2.147629166	2.144791624	0.004301766847229326
9000000	0	3	2.764797082	2.852209124	2.770216457	0.0489779408743931
10000000	0	3	3.205443458	3.314907874	3.269397833	0.05499058144155743
11000000	0	3	3.593592999	3.679837041	3.630757249	0.043258991823133384
12000000	0	3	3.966720707	4.052406707	4.041759541	0.04670167617961036
13000000	0	3	4.273091	4.37061625	4.305532749	0.04966471512076172
14000000	0	3	4.540730041	4.618023374	4.600499708	0.040525200574497135
15000000	0	3	4.736133624	4.792881166	4.748652583	0.02981379829227102
16000000	0	3	5.024512999	5.219245332	5.065159208	0.10272562925177431
17000000	0	3	5.159927083	5.302593624	5.213253333	0.07208689022738678
18000000	0	3	5.62774825	5.712826916	5.677751874	0.042757066458412644
19000000	0	3	5.946664291	6.077873499	6.033962999	0.06678953597271872
20000000	0	3	6.201791291	6.469492832	6.405763249	0.1398392734853615
