point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 8, intermediate: 8192, description: large files

10000000	0	3	2.660102124	2.936691833	2.707776958	0.14786073228880944
20000000	0	3	6.593714208	6.842696583	6.692148957	0.12539684377046703
30000000	0	3	9.194220791	9.55910425	9.276238416	0.1914331517383901
40000000	0	3	11.788998791	12.417287499	12.391074791	0.35541743449006613
50000000	0	3	14.78325575	16.247974958	14.904698124	0.8128697375397823
60000000	0	3	17.205574999	17.769350875	17.766435874	0.3246579370907589
70000000	0	3	20.745501208	20.950894541	20.750002958	0.11730594977391191
80000000	0	3	23.145843458	24.781859916	23.865729333	0.8199675571813092
90000000	0	3	26.936872833	27.609682499	27.291590625	0.3365709432222818
100000000	0	3	30.448154208	30.866810625	30.810942958	0.22730671966818433
110000000	0	3	33.436148624	33.895838416	33.446282875	0.2625254249135173
120000000	0	3	35.975156083	36.611875832	36.473110458	0.33481995842781526
130000000	0	3	39.098314333	41.148330541	39.768399541	1.0452902470768668
140000000	0	3	41.753344332	43.221829916	42.191693707	0.7538546161862161
150000000	0	3	45.418517957	46.2102145	45.817631916	0.39585276171132994
160000000	0	3	48.138370791	48.667604916	48.600421499	0.28812417095979437
170000000	0	3	50.336653583	52.451798291	51.135975124	1.068031106639762
180000000	0	3	54.149919999	55.339448583	54.324314541	0.6423769443324914
190000000	0	3	56.820721832	57.553711666	57.255983583	0.3686391415367673
200000000	0	3	60.119808666	60.803123291	60.402281041	0.3433618180972014
