point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 2, intermediate: 8192, description: medium files

1000000	0	3	0.342359541	0.347747791	0.343125916	0.0029149699031822494
2000000	0	3	0.717672291	0.738930666	0.727362666	0.010642998475376898
3000000	0	3	0.976988791	0.997037041	0.979457083	0.010932213230795856
4000000	0	3	1.254960374	1.261502833	1.259370124	0.003336617861144775
5000000	0	3	1.612509541	1.661501708	1.628939291	0.024934848817469223
6000000	0	3	1.997881708	2.041180083	2.001940875	0.02391283323113964
7000000	0	3	2.221524416	2.274403125	2.271467583	0.029718387131904087
8000000	0	3	2.361161374	2.450799791	2.417160791	0.045281642394399704
9000000	0	3	2.808680875	2.882394332	2.814219874	0.041053036786589885
10000000	0	3	3.106459958	3.223546416	3.139943125	0.06030460372885629
11000000	0	3	3.446583458	3.565444374	3.504836124	0.059434348116961674
12000000	0	3	3.588055875	3.628289041	3.596215499	0.021268126412665407
13000000	0	3	3.854196541	3.925889666	3.890894	0.035849928656613954
14000000	0	3	4.240648832	4.296680708	4.244213624	0.03137162670722728
15000000	0	3	4.571672791	4.738031791	4.660041499	0.08323343787288308
16000000	0	3	4.645250374	4.888713041	4.800096958	0.12322360769855537
17000000	0	3	4.987642	5.081237458	5.076188583	0.0526404443021575
18000000	0	3	5.319516041	5.355345916	5.338028624	0.017918260118571675
19000000	0	3	5.712968374	5.801487	5.750382708	0.04443539917380567
20000000	0	3	5.779561416	5.870306499	5.822091166	0.04540221738351604
