point	ramp_up	repeat	min_sec	max_sec	median_sec	std_dev_sec		configuration: tasks: 1, intermediate: 8192, description: small files
100000	0	3	0.030745458	0.033078999	0.031209832	0.001235235610753808
200000	0	3	0.065087958	0.067613083	0.065110083	0.0014515368166906181
300000	0	3	0.109169541	0.116543832	0.111113166	0.0038220844901018344
400000	0	3	0.142849707	0.151278	0.143703416	0.004639311456160745
500000	0	3	0.184360208	0.188748374	0.187626791	0.0022797848496928386
600000	0	3	0.216950458	0.22854925	0.222686291	0.00579951211020999
700000	0	3	0.263703083	0.271646332	0.266574583	0.004022092217677304
800000	0	3	0.294753707	0.320000166	0.303586541	0.012811516525837617
900000	0	3	0.329742583	0.383078666	0.350986374	0.026851292990741415
1000000	0	3	0.361745082	0.380228916	0.363279291	0.010257482669055648
1100000	0	3	0.392473666	0.423904332	0.395814791	0.01726302501040814
1200000	0	3	0.430261875	0.452810375	0.433834624	0.012119395706064184
1300000	0	3	0.478531791	0.493850291	0.490259625	0.008011360838470911
1400000	0	3	0.502388374	0.520448666	0.506454833	0.009473978379011235
1500000	0	3	0.540523416	0.558811666	0.545061333	0.009522993545206587
1600000	0	3	0.576091999	0.598081749	0.589190207	0.011061733416087552
1700000	0	3	0.611559457	0.628498958	0.622645208	0.00860336134335007
1800000	0	3	0.638507457	0.65108475	0.646220666	0.0063422026332153976
1900000	0	3	0.676851291	0.694455458	0.678381916	0.009751993480653736
2000000	0	3	0.722751583	0.741956708	0.728482457	0.009859303415898626
